HEIGHT;THETA;PHI;CENTRAL_SPEED;PERP_SPEED;AZI_SPEED 
6780438.500000;5.507113;0.500000;-1531.813354;220000.000000;0.000000
6780423.000000;5.507437;0.500000;-1531.911499;220000.000000;0.000000
6780407.500000;5.507761;0.500000;-1532.009644;220000.000000;0.000000
6780392.000000;5.508085;0.500000;-1532.107788;220000.000000;0.000000
6780376.500000;5.508410;0.500000;-1532.205933;220000.000000;0.000000
6780361.000000;5.508734;0.500000;-1532.304077;220000.000000;0.000000
6780345.500000;5.509058;0.500000;-1532.402222;220000.000000;0.000000
6780330.000000;5.509382;0.500000;-1532.500366;220000.000000;0.000000
6780314.500000;5.509706;0.500000;-1532.598511;220000.000000;0.000000
6780299.000000;5.510031;0.500000;-1532.696655;220000.000000;0.000000
6780283.500000;5.510355;0.500000;-1532.794800;220000.000000;0.000000
6780268.000000;5.510679;0.500000;-1532.892944;220000.000000;0.000000
6780252.500000;5.511003;0.500000;-1532.991089;220000.000000;0.000000
6780237.000000;5.511328;0.500000;-1533.089233;220000.000000;0.000000
6780221.500000;5.511652;0.500000;-1533.187378;220000.000000;0.000000
6780206.000000;5.511976;0.500000;-1533.285522;220000.000000;0.000000
6780190.500000;5.512300;0.500000;-1533.383667;220000.000000;0.000000
6780175.000000;5.512625;0.500000;-1533.481812;220000.000000;0.000000
6780159.500000;5.512949;0.500000;-1533.579956;220000.000000;0.000000
6780144.000000;5.513273;0.500000;-1533.678101;220000.000000;0.000000
6780128.500000;5.513597;0.500000;-1533.776245;220000.000000;0.000000
6780113.000000;5.513922;0.500000;-1533.874390;220000.000000;0.000000
6780097.500000;5.514246;0.500000;-1533.972534;220000.000000;0.000000
6780082.000000;5.514570;0.500000;-1534.070679;220000.000000;0.000000
6780066.500000;5.514894;0.500000;-1534.168823;220000.000000;0.000000
6780051.000000;5.515219;0.500000;-1534.266968;220000.000000;0.000000
6780035.500000;5.515543;0.500000;-1534.365112;220000.000000;0.000000
6780020.000000;5.515867;0.500000;-1534.463257;220000.000000;0.000000
6780004.500000;5.516191;0.500000;-1534.561401;220000.000000;0.000000
6779989.000000;5.516516;0.500000;-1534.659546;220000.000000;0.000000
6779973.500000;5.516840;0.500000;-1534.757690;220000.000000;0.000000
6779958.000000;5.517164;0.500000;-1534.855835;220000.000000;0.000000
6779942.500000;5.517488;0.500000;-1534.953979;220000.000000;0.000000
6779927.000000;5.517813;0.500000;-1535.052124;220000.000000;0.000000
6779911.500000;5.518137;0.500000;-1535.150269;220000.000000;0.000000
6779896.000000;5.518462;0.500000;-1535.248413;220000.000000;0.000000
6779880.500000;5.518787;0.500000;-1535.346558;220000.000000;0.000000
6779865.000000;5.519112;0.500000;-1535.444702;220000.000000;0.000000
6779849.500000;5.519436;0.500000;-1535.542847;220000.000000;0.000000
6779834.000000;5.519761;0.500000;-1535.640991;220000.000000;0.000000
6779818.500000;5.520086;0.500000;-1535.739136;220000.000000;0.000000
6779803.000000;5.520411;0.500000;-1535.837280;220000.000000;0.000000
6779787.500000;5.520735;0.500000;-1535.935425;220000.000000;0.000000
6779772.000000;5.521060;0.500000;-1536.033569;220000.000000;0.000000
6779756.500000;5.521385;0.500000;-1536.131714;220000.000000;0.000000
6779741.000000;5.521709;0.500000;-1536.229858;220000.000000;0.000000
6779725.500000;5.522034;0.500000;-1536.328003;220000.000000;0.000000
6779710.000000;5.522359;0.500000;-1536.426147;220000.000000;0.000000
6779694.500000;5.522684;0.500000;-1536.524292;220000.000000;0.000000
6779679.000000;5.523008;0.500000;-1536.622437;220000.000000;0.000000
6779663.500000;5.523333;0.500000;-1536.720581;220000.000000;0.000000
6779648.000000;5.523658;0.500000;-1536.818726;220000.000000;0.000000
6779632.500000;5.523983;0.500000;-1536.916870;220000.000000;0.000000
6779617.000000;5.524307;0.500000;-1537.015015;220000.000000;0.000000
6779601.500000;5.524632;0.500000;-1537.113159;220000.000000;0.000000
6779586.000000;5.524957;0.500000;-1537.211304;220000.000000;0.000000
6779570.500000;5.525281;0.500000;-1537.309448;220000.000000;0.000000
6779555.000000;5.525606;0.500000;-1537.407593;220000.000000;0.000000
6779539.500000;5.525931;0.500000;-1537.505737;220000.000000;0.000000
6779524.000000;5.526256;0.500000;-1537.603882;220000.000000;0.000000
6779508.500000;5.526580;0.500000;-1537.702026;220000.000000;0.000000
6779493.000000;5.526905;0.500000;-1537.800171;220000.000000;0.000000
6779477.500000;5.527230;0.500000;-1537.898315;220000.000000;0.000000
6779462.000000;5.527555;0.500000;-1537.996460;220000.000000;0.000000
6779446.500000;5.527879;0.500000;-1538.094604;220000.000000;0.000000
6779431.000000;5.528204;0.500000;-1538.192749;220000.000000;0.000000
6779415.500000;5.528529;0.500000;-1538.290894;220000.000000;0.000000
6779400.000000;5.528853;0.500000;-1538.389038;220000.000000;0.000000
6779384.500000;5.529178;0.500000;-1538.487183;220000.000000;0.000000
6779369.000000;5.529503;0.500000;-1538.585327;220000.000000;0.000000
6779353.500000;5.529828;0.500000;-1538.683472;220000.000000;0.000000
6779338.000000;5.530152;0.500000;-1538.781616;220000.000000;0.000000
6779322.500000;5.530477;0.500000;-1538.879761;220000.000000;0.000000
6779307.000000;5.530802;0.500000;-1538.977905;220000.000000;0.000000
6779291.500000;5.531126;0.500000;-1539.076050;220000.000000;0.000000
6779276.000000;5.531451;0.500000;-1539.174194;220000.000000;0.000000
6779260.500000;5.531776;0.500000;-1539.272339;220000.000000;0.000000
6779245.000000;5.532101;0.500000;-1539.370483;220000.000000;0.000000
6779229.500000;5.532425;0.500000;-1539.468628;220000.000000;0.000000
6779214.000000;5.532750;0.500000;-1539.566772;220000.000000;0.000000
6779198.500000;5.533075;0.500000;-1539.664917;220000.000000;0.000000
6779183.000000;5.533400;0.500000;-1539.763062;220000.000000;0.000000
6779167.500000;5.533724;0.500000;-1539.861206;220000.000000;0.000000
6779152.000000;5.534049;0.500000;-1539.959351;220000.000000;0.000000
6779136.500000;5.534374;0.500000;-1540.057495;220000.000000;0.000000
6779121.000000;5.534698;0.500000;-1540.155640;220000.000000;0.000000
6779105.500000;5.535023;0.500000;-1540.253784;220000.000000;0.000000
6779090.000000;5.535348;0.500000;-1540.351929;220000.000000;0.000000
6779074.500000;5.535673;0.500000;-1540.450073;220000.000000;0.000000
6779059.000000;5.535997;0.500000;-1540.548218;220000.000000;0.000000
6779043.500000;5.536322;0.500000;-1540.646362;220000.000000;0.000000
6779028.000000;5.536647;0.500000;-1540.744507;220000.000000;0.000000
6779012.500000;5.536972;0.500000;-1540.842651;220000.000000;0.000000
6778997.000000;5.537296;0.500000;-1540.940796;220000.000000;0.000000
6778981.500000;5.537621;0.500000;-1541.038940;220000.000000;0.000000
6778966.000000;5.537946;0.500000;-1541.137085;220000.000000;0.000000
6778950.500000;5.538270;0.500000;-1541.235229;220000.000000;0.000000
6778935.000000;5.538595;0.500000;-1541.333374;220000.000000;0.000000
6778919.500000;5.538920;0.500000;-1541.431519;220000.000000;0.000000
6778904.000000;5.539245;0.500000;-1541.529663;220000.000000;0.000000
6778888.500000;5.539569;0.500000;-1541.627808;220000.000000;0.000000
6778873.000000;5.539894;0.500000;-1541.725952;220000.000000;0.000000
6778857.500000;5.540219;0.500000;-1541.824097;220000.000000;0.000000
6778842.000000;5.540544;0.500000;-1541.922241;220000.000000;0.000000
6778826.500000;5.540868;0.500000;-1542.020386;220000.000000;0.000000
6778811.000000;5.541193;0.500000;-1542.118530;220000.000000;0.000000
6778795.500000;5.541518;0.500000;-1542.216675;220000.000000;0.000000
6778780.000000;5.541842;0.500000;-1542.314819;220000.000000;0.000000
6778764.500000;5.542167;0.500000;-1542.412964;220000.000000;0.000000
6778749.000000;5.542492;0.500000;-1542.511108;220000.000000;0.000000
6778733.500000;5.542817;0.500000;-1542.609253;220000.000000;0.000000
6778718.000000;5.543141;0.500000;-1542.707397;220000.000000;0.000000
6778702.500000;5.543466;0.500000;-1542.805542;220000.000000;0.000000
6778687.000000;5.543791;0.500000;-1542.903687;220000.000000;0.000000
6778671.500000;5.544116;0.500000;-1543.001831;220000.000000;0.000000
6778656.000000;5.544440;0.500000;-1543.099976;220000.000000;0.000000
6778640.500000;5.544765;0.500000;-1543.198120;220000.000000;0.000000
6778625.000000;5.545090;0.500000;-1543.296265;220000.000000;0.000000
6778609.500000;5.545414;0.500000;-1543.394409;220000.000000;0.000000
6778594.000000;5.545739;0.500000;-1543.492554;220000.000000;0.000000
6778578.500000;5.546064;0.500000;-1543.590698;220000.000000;0.000000
6778563.000000;5.546389;0.500000;-1543.688843;220000.000000;0.000000
6778547.500000;5.546713;0.500000;-1543.786987;220000.000000;0.000000
6778532.000000;5.547038;0.500000;-1543.885132;220000.000000;0.000000
6778516.500000;5.547363;0.500000;-1543.983276;220000.000000;0.000000
6778501.000000;5.547688;0.500000;-1544.081421;220000.000000;0.000000
6778485.500000;5.548012;0.500000;-1544.179565;220000.000000;0.000000
6778470.000000;5.548337;0.500000;-1544.277710;220000.000000;0.000000
6778454.500000;5.548662;0.500000;-1544.375854;220000.000000;0.000000
6778439.000000;5.548986;0.500000;-1544.473999;220000.000000;0.000000
6778423.500000;5.549311;0.500000;-1544.572144;220000.000000;0.000000
6778408.000000;5.549636;0.500000;-1544.670288;220000.000000;0.000000
6778392.500000;5.549961;0.500000;-1544.768433;220000.000000;0.000000
6778377.000000;5.550285;0.500000;-1544.866577;220000.000000;0.000000
6778361.500000;5.550610;0.500000;-1544.964722;220000.000000;0.000000
6778346.000000;5.550935;0.500000;-1545.062866;220000.000000;0.000000
6778330.500000;5.551260;0.500000;-1545.161011;220000.000000;0.000000
6778315.000000;5.551584;0.500000;-1545.259155;220000.000000;0.000000
6778299.500000;5.551909;0.500000;-1545.357300;220000.000000;0.000000
6778284.000000;5.552234;0.500000;-1545.455444;220000.000000;0.000000
6778268.500000;5.552558;0.500000;-1545.553589;220000.000000;0.000000
6778253.000000;5.552883;0.500000;-1545.651733;220000.000000;0.000000
6778237.500000;5.553208;0.500000;-1545.749878;220000.000000;0.000000
6778222.000000;5.553533;0.500000;-1545.848022;220000.000000;0.000000
6778206.500000;5.553857;0.500000;-1545.946167;220000.000000;0.000000
6778191.000000;5.554182;0.500000;-1546.044312;220000.000000;0.000000
6778175.500000;5.554507;0.500000;-1546.142456;220000.000000;0.000000
6778160.000000;5.554832;0.500000;-1546.240601;220000.000000;0.000000
6778144.500000;5.555156;0.500000;-1546.338745;220000.000000;0.000000
6778129.000000;5.555481;0.500000;-1546.436890;220000.000000;0.000000
6778113.500000;5.555806;0.500000;-1546.535034;220000.000000;0.000000
6778098.000000;5.556130;0.500000;-1546.633179;220000.000000;0.000000
6778082.500000;5.556455;0.500000;-1546.731323;220000.000000;0.000000
6778067.000000;5.556780;0.500000;-1546.829468;220000.000000;0.000000
6778051.500000;5.557105;0.500000;-1546.927612;220000.000000;0.000000
6778036.000000;5.557429;0.500000;-1547.025757;220000.000000;0.000000
6778020.500000;5.557754;0.500000;-1547.123901;220000.000000;0.000000
6778005.000000;5.558079;0.500000;-1547.222046;220000.000000;0.000000
6777989.500000;5.558403;0.500000;-1547.320190;220000.000000;0.000000
6777974.000000;5.558728;0.500000;-1547.418335;220000.000000;0.000000
6777958.500000;5.559053;0.500000;-1547.516479;220000.000000;0.000000
6777943.000000;5.559378;0.500000;-1547.614624;220000.000000;0.000000
6777927.500000;5.559702;0.500000;-1547.712769;220000.000000;0.000000
6777912.000000;5.560027;0.500000;-1547.810913;220000.000000;0.000000
6777896.500000;5.560352;0.500000;-1547.909058;220000.000000;0.000000
6777881.000000;5.560677;0.500000;-1548.007202;220000.000000;0.000000
6777865.500000;5.561001;0.500000;-1548.105347;220000.000000;0.000000
6777850.000000;5.561326;0.500000;-1548.203491;220000.000000;0.000000
6777834.500000;5.561651;0.500000;-1548.301636;220000.000000;0.000000
6777819.000000;5.561975;0.500000;-1548.399780;220000.000000;0.000000
6777803.500000;5.562300;0.500000;-1548.497925;220000.000000;0.000000
6777788.000000;5.562625;0.500000;-1548.596069;220000.000000;0.000000
6777772.500000;5.562950;0.500000;-1548.694214;220000.000000;0.000000
6777757.000000;5.563274;0.500000;-1548.792358;220000.000000;0.000000
6777741.500000;5.563599;0.500000;-1548.890503;220000.000000;0.000000
6777726.000000;5.563924;0.500000;-1548.988647;220000.000000;0.000000
6777710.500000;5.564249;0.500000;-1549.086792;220000.000000;0.000000
6777695.000000;5.564573;0.500000;-1549.184937;220000.000000;0.000000
6777679.500000;5.564898;0.500000;-1549.283081;220000.000000;0.000000
6777664.000000;5.565223;0.500000;-1549.381226;220000.000000;0.000000
6777648.500000;5.565547;0.500000;-1549.479370;220000.000000;0.000000
6777633.000000;5.565872;0.500000;-1549.577515;220000.000000;0.000000
6777617.500000;5.566197;0.500000;-1549.675659;220000.000000;0.000000
6777602.000000;5.566522;0.500000;-1549.773804;220000.000000;0.000000
6777586.500000;5.566846;0.500000;-1549.871948;220000.000000;0.000000
6777571.000000;5.567171;0.500000;-1549.970093;220000.000000;0.000000
6777555.500000;5.567496;0.500000;-1550.068237;220000.000000;0.000000
6777540.000000;5.567821;0.500000;-1550.166382;220000.000000;0.000000
6777524.500000;5.568145;0.500000;-1550.264526;220000.000000;0.000000
6777509.000000;5.568470;0.500000;-1550.362671;220000.000000;0.000000
6777493.500000;5.568795;0.500000;-1550.460815;220000.000000;0.000000
6777478.000000;5.569119;0.500000;-1550.558960;220000.000000;0.000000
6777462.500000;5.569444;0.500000;-1550.657104;220000.000000;0.000000
6777447.000000;5.569769;0.500000;-1550.755249;220000.000000;0.000000
6777431.500000;5.570094;0.500000;-1550.853394;220000.000000;0.000000
6777416.000000;5.570418;0.500000;-1550.951538;220000.000000;0.000000
6777400.500000;5.570743;0.500000;-1551.049683;220000.000000;0.000000
6777385.000000;5.571068;0.500000;-1551.147827;220000.000000;0.000000
6777369.500000;5.571393;0.500000;-1551.245972;220000.000000;0.000000
6777354.000000;5.571717;0.500000;-1551.344116;220000.000000;0.000000
6777338.500000;5.572042;0.500000;-1551.442261;220000.000000;0.000000
6777323.000000;5.572367;0.500000;-1551.540405;220000.000000;0.000000
6777307.500000;5.572691;0.500000;-1551.638550;220000.000000;0.000000
6777292.000000;5.573016;0.500000;-1551.736694;220000.000000;0.000000
6777276.500000;5.573341;0.500000;-1551.834839;220000.000000;0.000000
6777261.000000;5.573666;0.500000;-1551.932983;220000.000000;0.000000
6777245.500000;5.573990;0.500000;-1552.031128;220000.000000;0.000000
6777230.000000;5.574315;0.500000;-1552.129272;220000.000000;0.000000
6777214.500000;5.574640;0.500000;-1552.227417;220000.000000;0.000000
6777199.000000;5.574965;0.500000;-1552.325562;220000.000000;0.000000
6777183.500000;5.575289;0.500000;-1552.423706;220000.000000;0.000000
6777168.000000;5.575614;0.500000;-1552.521851;220000.000000;0.000000
6777152.500000;5.575939;0.500000;-1552.619995;220000.000000;0.000000
6777137.000000;5.576263;0.500000;-1552.718140;220000.000000;0.000000
6777121.500000;5.576588;0.500000;-1552.816284;220000.000000;0.000000
6777106.000000;5.576913;0.500000;-1552.914429;220000.000000;0.000000
6777090.500000;5.577238;0.500000;-1553.012573;220000.000000;0.000000
6777075.000000;5.577562;0.500000;-1553.110718;220000.000000;0.000000
6777059.500000;5.577887;0.500000;-1553.208862;220000.000000;0.000000
6777044.000000;5.578212;0.500000;-1553.307007;220000.000000;0.000000
6777028.500000;5.578537;0.500000;-1553.405151;220000.000000;0.000000
6777013.000000;5.578861;0.500000;-1553.503296;220000.000000;0.000000
6776997.500000;5.579186;0.500000;-1553.601440;220000.000000;0.000000
6776982.000000;5.579511;0.500000;-1553.699585;220000.000000;0.000000
6776966.500000;5.579835;0.500000;-1553.797729;220000.000000;0.000000
6776951.000000;5.580160;0.500000;-1553.895874;220000.000000;0.000000
6776935.500000;5.580485;0.500000;-1553.994019;220000.000000;0.000000
6776920.000000;5.580810;0.500000;-1554.092163;220000.000000;0.000000
6776904.500000;5.581134;0.500000;-1554.190308;220000.000000;0.000000
6776889.000000;5.581459;0.500000;-1554.288452;220000.000000;0.000000
6776873.500000;5.581784;0.500000;-1554.386597;220000.000000;0.000000
6776858.000000;5.582108;0.500000;-1554.484741;220000.000000;0.000000
6776842.500000;5.582433;0.500000;-1554.582886;220000.000000;0.000000
6776827.000000;5.582758;0.500000;-1554.681030;220000.000000;0.000000
6776811.500000;5.583083;0.500000;-1554.779175;220000.000000;0.000000
6776796.000000;5.583407;0.500000;-1554.877319;220000.000000;0.000000
6776780.500000;5.583732;0.500000;-1554.975464;220000.000000;0.000000
6776765.000000;5.584057;0.500000;-1555.073608;220000.000000;0.000000
6776749.500000;5.584382;0.500000;-1555.171753;220000.000000;0.000000
6776734.000000;5.584706;0.500000;-1555.269897;220000.000000;0.000000
6776718.500000;5.585031;0.500000;-1555.368042;220000.000000;0.000000
6776703.000000;5.585356;0.500000;-1555.466187;220000.000000;0.000000
6776687.500000;5.585680;0.500000;-1555.564331;220000.000000;0.000000
6776672.000000;5.586005;0.500000;-1555.662476;220000.000000;0.000000
6776656.500000;5.586330;0.500000;-1555.760620;220000.000000;0.000000
6776641.000000;5.586655;0.500000;-1555.858765;220000.000000;0.000000
6776625.500000;5.586979;0.500000;-1555.956909;220000.000000;0.000000
6776610.000000;5.587304;0.500000;-1556.055054;220000.000000;0.000000
6776594.500000;5.587629;0.500000;-1556.153198;220000.000000;0.000000
6776579.000000;5.587954;0.500000;-1556.251343;220000.000000;0.000000
6776563.500000;5.588278;0.500000;-1556.349487;220000.000000;0.000000
6776548.000000;5.588603;0.500000;-1556.447632;220000.000000;0.000000
6776532.500000;5.588928;0.500000;-1556.545776;220000.000000;0.000000
6776517.000000;5.589252;0.500000;-1556.643921;220000.000000;0.000000
6776501.500000;5.589577;0.500000;-1556.742065;220000.000000;0.000000
6776486.000000;5.589902;0.500000;-1556.840210;220000.000000;0.000000
6776470.500000;5.590227;0.500000;-1556.938354;220000.000000;0.000000
6776455.000000;5.590551;0.500000;-1557.036499;220000.000000;0.000000
6776439.500000;5.590876;0.500000;-1557.134644;220000.000000;0.000000
6776424.000000;5.591201;0.500000;-1557.232788;220000.000000;0.000000
6776408.500000;5.591526;0.500000;-1557.330933;220000.000000;0.000000
6776393.000000;5.591850;0.500000;-1557.429077;220000.000000;0.000000
6776377.500000;5.592175;0.500000;-1557.527222;220000.000000;0.000000
6776362.000000;5.592500;0.500000;-1557.625366;220000.000000;0.000000
6776346.500000;5.592824;0.500000;-1557.723511;220000.000000;0.000000
6776331.000000;5.593149;0.500000;-1557.821655;220000.000000;0.000000
6776315.500000;5.593474;0.500000;-1557.919800;220000.000000;0.000000
6776300.000000;5.593799;0.500000;-1558.017944;220000.000000;0.000000
6776284.500000;5.594123;0.500000;-1558.116089;220000.000000;0.000000
6776269.000000;5.594448;0.500000;-1558.214233;220000.000000;0.000000
6776253.500000;5.594773;0.500000;-1558.312378;220000.000000;0.000000
6776238.000000;5.595098;0.500000;-1558.410522;220000.000000;0.000000
6776222.500000;5.595422;0.500000;-1558.508667;220000.000000;0.000000
6776207.000000;5.595747;0.500000;-1558.606812;220000.000000;0.000000
6776191.500000;5.596072;0.500000;-1558.704956;220000.000000;0.000000
6776176.000000;5.596396;0.500000;-1558.803101;220000.000000;0.000000
6776160.500000;5.596721;0.500000;-1558.901245;220000.000000;0.000000
6776145.000000;5.597046;0.500000;-1558.999390;220000.000000;0.000000
6776129.500000;5.597371;0.500000;-1559.097534;220000.000000;0.000000
6776114.000000;5.597695;0.500000;-1559.195679;220000.000000;0.000000
6776098.500000;5.598020;0.500000;-1559.293823;220000.000000;0.000000
6776083.000000;5.598345;0.500000;-1559.391968;220000.000000;0.000000
6776067.500000;5.598670;0.500000;-1559.490112;220000.000000;0.000000
6776052.000000;5.598994;0.500000;-1559.588257;220000.000000;0.000000
6776036.500000;5.599319;0.500000;-1559.686401;220000.000000;0.000000
6776021.000000;5.599644;0.500000;-1559.784546;220000.000000;0.000000
6776005.500000;5.599968;0.500000;-1559.882690;220000.000000;0.000000
6775990.000000;5.600293;0.500000;-1559.980835;220000.000000;0.000000
6775974.500000;5.600618;0.500000;-1560.078979;220000.000000;0.000000
6775959.000000;5.600943;0.500000;-1560.177124;220000.000000;0.000000
6775943.500000;5.601267;0.500000;-1560.275269;220000.000000;0.000000
6775928.000000;5.601592;0.500000;-1560.373413;220000.000000;0.000000
6775912.500000;5.601917;0.500000;-1560.471558;220000.000000;0.000000
6775897.000000;5.602242;0.500000;-1560.569702;220000.000000;0.000000
6775881.500000;5.602566;0.500000;-1560.667847;220000.000000;0.000000
6775866.000000;5.602891;0.500000;-1560.765991;220000.000000;0.000000
6775850.500000;5.603216;0.500000;-1560.864136;220000.000000;0.000000
6775835.000000;5.603540;0.500000;-1560.962280;220000.000000;0.000000
6775819.500000;5.603865;0.500000;-1561.060425;220000.000000;0.000000
6775804.000000;5.604190;0.500000;-1561.158569;220000.000000;0.000000
6775788.500000;5.604515;0.500000;-1561.256714;220000.000000;0.000000
6775773.000000;5.604839;0.500000;-1561.354858;220000.000000;0.000000
6775757.500000;5.605164;0.500000;-1561.453003;220000.000000;0.000000
6775742.000000;5.605489;0.500000;-1561.551147;220000.000000;0.000000
6775726.500000;5.605814;0.500000;-1561.649292;220000.000000;0.000000
6775711.000000;5.606138;0.500000;-1561.747437;220000.000000;0.000000
6775695.500000;5.606463;0.500000;-1561.845581;220000.000000;0.000000
6775680.000000;5.606788;0.500000;-1561.943726;220000.000000;0.000000
6775664.500000;5.607112;0.500000;-1562.041870;220000.000000;0.000000
6775649.000000;5.607437;0.500000;-1562.140015;220000.000000;0.000000
6775633.500000;5.607762;0.500000;-1562.238159;220000.000000;0.000000
6775618.000000;5.608087;0.500000;-1562.336304;220000.000000;0.000000
6775602.500000;5.608411;0.500000;-1562.434448;220000.000000;0.000000
6775587.000000;5.608736;0.500000;-1562.532593;220000.000000;0.000000
6775571.500000;5.609061;0.500000;-1562.630737;220000.000000;0.000000
6775556.000000;5.609385;0.500000;-1562.728882;220000.000000;0.000000
6775540.500000;5.609710;0.500000;-1562.827026;220000.000000;0.000000
6775525.000000;5.610035;0.500000;-1562.925171;220000.000000;0.000000
6775509.500000;5.610360;0.500000;-1563.023315;220000.000000;0.000000
6775494.000000;5.610684;0.500000;-1563.121460;220000.000000;0.000000
6775478.500000;5.611009;0.500000;-1563.219604;220000.000000;0.000000
6775463.000000;5.611334;0.500000;-1563.317749;220000.000000;0.000000
6775447.500000;5.611659;0.500000;-1563.415894;220000.000000;0.000000
6775432.000000;5.611983;0.500000;-1563.514038;220000.000000;0.000000
6775416.500000;5.612308;0.500000;-1563.612183;220000.000000;0.000000
6775401.000000;5.612633;0.500000;-1563.710327;220000.000000;0.000000
6775385.500000;5.612957;0.500000;-1563.808472;220000.000000;0.000000
6775370.000000;5.613282;0.500000;-1563.906616;220000.000000;0.000000
6775354.500000;5.613607;0.500000;-1564.004761;220000.000000;0.000000
6775339.000000;5.613932;0.500000;-1564.102905;220000.000000;0.000000
6775323.500000;5.614256;0.500000;-1564.201050;220000.000000;0.000000
6775308.000000;5.614581;0.500000;-1564.299194;220000.000000;0.000000
6775292.500000;5.614906;0.500000;-1564.397339;220000.000000;0.000000
6775277.000000;5.615231;0.500000;-1564.495483;220000.000000;0.000000
6775261.500000;5.615555;0.500000;-1564.593628;220000.000000;0.000000
6775246.000000;5.615880;0.500000;-1564.691772;220000.000000;0.000000
6775230.500000;5.616205;0.500000;-1564.789917;220000.000000;0.000000
6775215.000000;5.616529;0.500000;-1564.888062;220000.000000;0.000000
6775199.500000;5.616854;0.500000;-1564.986206;220000.000000;0.000000
6775184.000000;5.617179;0.500000;-1565.084351;220000.000000;0.000000
6775168.500000;5.617504;0.500000;-1565.182495;220000.000000;0.000000
6775153.000000;5.617828;0.500000;-1565.280640;220000.000000;0.000000
6775137.500000;5.618153;0.500000;-1565.378784;220000.000000;0.000000
6775122.000000;5.618478;0.500000;-1565.476929;220000.000000;0.000000
6775106.500000;5.618803;0.500000;-1565.575073;220000.000000;0.000000
6775091.000000;5.619127;0.500000;-1565.673218;220000.000000;0.000000
6775075.500000;5.619452;0.500000;-1565.771362;220000.000000;0.000000
6775060.000000;5.619777;0.500000;-1565.869507;220000.000000;0.000000
6775044.500000;5.620101;0.500000;-1565.967651;220000.000000;0.000000
6775029.000000;5.620426;0.500000;-1566.065796;220000.000000;0.000000
6775013.500000;5.620751;0.500000;-1566.163940;220000.000000;0.000000
6774998.000000;5.621076;0.500000;-1566.262085;220000.000000;0.000000
6774982.500000;5.621400;0.500000;-1566.360229;220000.000000;0.000000
6774967.000000;5.621725;0.500000;-1566.458374;220000.000000;0.000000
6774951.500000;5.622050;0.500000;-1566.556519;220000.000000;0.000000
6774936.000000;5.622375;0.500000;-1566.654663;220000.000000;0.000000
6774920.500000;5.622699;0.500000;-1566.752808;220000.000000;0.000000
6774905.000000;5.623024;0.500000;-1566.850952;220000.000000;0.000000
6774889.500000;5.623349;0.500000;-1566.949097;220000.000000;0.000000
6774874.000000;5.623673;0.500000;-1567.047241;220000.000000;0.000000
6774858.500000;5.623998;0.500000;-1567.145386;220000.000000;0.000000
6774843.000000;5.624323;0.500000;-1567.243530;220000.000000;0.000000
6774827.500000;5.624648;0.500000;-1567.341675;220000.000000;0.000000
6774812.000000;5.624972;0.500000;-1567.439819;220000.000000;0.000000
6774796.500000;5.625297;0.500000;-1567.537964;220000.000000;0.000000
6774781.000000;5.625622;0.500000;-1567.636108;220000.000000;0.000000
6774765.500000;5.625947;0.500000;-1567.734253;220000.000000;0.000000
6774750.000000;5.626271;0.500000;-1567.832397;220000.000000;0.000000
6774734.500000;5.626596;0.500000;-1567.930542;220000.000000;0.000000
6774719.000000;5.626921;0.500000;-1568.028687;220000.000000;0.000000
6774703.500000;5.627245;0.500000;-1568.126831;220000.000000;0.000000
6774688.000000;5.627570;0.500000;-1568.224976;220000.000000;0.000000
6774672.500000;5.627895;0.500000;-1568.323120;220000.000000;0.000000
6774657.000000;5.628220;0.500000;-1568.421265;220000.000000;0.000000
6774641.500000;5.628544;0.500000;-1568.519409;220000.000000;0.000000
6774626.000000;5.628869;0.500000;-1568.617554;220000.000000;0.000000
6774610.500000;5.629194;0.500000;-1568.715698;220000.000000;0.000000
6774595.000000;5.629519;0.500000;-1568.813843;220000.000000;0.000000
6774579.500000;5.629843;0.500000;-1568.911987;220000.000000;0.000000
6774564.000000;5.630168;0.500000;-1569.010132;220000.000000;0.000000
6774548.500000;5.630493;0.500000;-1569.108276;220000.000000;0.000000
6774533.000000;5.630817;0.500000;-1569.206421;220000.000000;0.000000
6774517.500000;5.631142;0.500000;-1569.304565;220000.000000;0.000000
6774502.000000;5.631467;0.500000;-1569.402710;220000.000000;0.000000
6774486.500000;5.631792;0.500000;-1569.500854;220000.000000;0.000000
6774471.000000;5.632116;0.500000;-1569.598999;220000.000000;0.000000
6774455.500000;5.632441;0.500000;-1569.697144;220000.000000;0.000000
6774440.000000;5.632766;0.500000;-1569.795288;220000.000000;0.000000
6774424.500000;5.633090;0.500000;-1569.893433;220000.000000;0.000000
6774409.000000;5.633415;0.500000;-1569.991577;220000.000000;0.000000
6774393.500000;5.633740;0.500000;-1570.089722;220000.000000;0.000000
6774378.000000;5.634065;0.500000;-1570.187866;220000.000000;0.000000
6774362.500000;5.634389;0.500000;-1570.286011;220000.000000;0.000000
6774347.000000;5.634714;0.500000;-1570.384155;220000.000000;0.000000
6774331.500000;5.635039;0.500000;-1570.482300;220000.000000;0.000000
6774316.000000;5.635364;0.500000;-1570.580444;220000.000000;0.000000
6774300.500000;5.635688;0.500000;-1570.678589;220000.000000;0.000000
6774285.000000;5.636013;0.500000;-1570.776733;220000.000000;0.000000
